_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID_x,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID_y
604ffc0bf9af8b55d9e03840,0039,"Sun, 28 Feb 2021 00:40:51 GMT","Sun, 28 Feb 2021 02:23:49 GMT","Sun, 28 Feb 2021 01:44:05 GMT",2.11,2_39_78_365_2021-02-28 00:40:50.830947,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,299.0,29.9,100.0,480.0,"Fri, 04 Dec 2020 01:20:53 GMT",True,"Fri, 04 Dec 2020 09:20:09 GMT",9499.0
60514d8bf9af8b57ce1df849,0039,"Mon, 01 Mar 2021 00:26:44 GMT","Mon, 01 Mar 2021 03:00:49 GMT","Mon, 01 Mar 2021 00:58:58 GMT",0.836,2_39_131_30_2021-03-01 00:26:43.891387,0002,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,
60514d8bf9af8b57ce1df84a,0039,"Mon, 01 Mar 2021 01:23:55 GMT","Mon, 01 Mar 2021 02:53:25 GMT","Mon, 01 Mar 2021 02:51:45 GMT",8.122,2_39_82_384_2021-03-01 01:23:54.631264,0002,CA-213,2-39-82-384,America/Los_Angeles,000011348,310.0,15.5,50.0,240.0,"Fri, 04 Dec 2020 14:05:12 GMT",True,"Fri, 04 Dec 2020 18:05:12 GMT",8677.0
60529f0ff9af8b59c8c44c00,0039,"Mon, 01 Mar 2021 15:58:58 GMT","Mon, 01 Mar 2021 18:32:11 GMT","Mon, 01 Mar 2021 18:32:02 GMT",9.204,2_39_139_28_2021-03-01 15:58:58.231564,0002,CA-303,2-39-139-28,America/Los_Angeles,000009502,283.0,28.3,100.0,288.0,"Fri, 04 Dec 2020 15:25:33 GMT",True,"Fri, 04 Dec 2020 20:12:19 GMT",1039.0
60529f0ff9af8b59c8c44c01,0039,"Mon, 01 Mar 2021 16:25:26 GMT","Mon, 01 Mar 2021 19:13:37 GMT","Mon, 01 Mar 2021 17:22:53 GMT",3.527,2_39_79_380_2021-03-01 16:25:26.159110,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,283.0,28.3,100.0,288.0,"Fri, 04 Dec 2020 15:40:42 GMT",True,"Fri, 04 Dec 2020 20:28:05 GMT",1039.0
60529f0ff9af8b59c8c44c02,0039,"Mon, 01 Mar 2021 18:17:47 GMT","Tue, 02 Mar 2021 04:00:35 GMT","Mon, 01 Mar 2021 21:09:34 GMT",10.067,2_39_79_379_2021-03-01 18:17:47.444671,0002,CA-327,2-39-79-379,America/Los_Angeles,000009048,450.0,13.5,30.0,180.0,"Fri, 04 Dec 2020 18:18:48 GMT",True,"Fri, 04 Dec 2020 21:17:47 GMT",9048.0
60529f0ff9af8b59c8c44c03,0039,"Mon, 01 Mar 2021 18:54:50 GMT","Tue, 02 Mar 2021 03:38:30 GMT","Mon, 01 Mar 2021 20:54:02 GMT",6.228,2_39_139_28_2021-03-01 18:54:43.907708,0002,CA-303,2-39-139-28,America/Los_Angeles,000005594,340.0,20.4,60.0,360.0,"Fri, 04 Dec 2020 19:57:54 GMT",True,"Sat, 05 Dec 2020 01:57:53 GMT",751.0
60529f0ff9af8b59c8c44c04,0039,"Mon, 01 Mar 2021 19:46:59 GMT","Mon, 01 Mar 2021 20:47:12 GMT","Mon, 01 Mar 2021 20:47:07 GMT",2.911,2_39_125_21_2021-03-01 19:46:58.673403,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,290.0,5.8,20.0,120.0,"Fri, 04 Dec 2020 22:24:28 GMT",True,"Sat, 05 Dec 2020 00:23:25 GMT",1082.0
60529f0ff9af8b59c8c44c05,0039,"Mon, 01 Mar 2021 21:56:49 GMT","Tue, 02 Mar 2021 01:05:07 GMT","Mon, 01 Mar 2021 23:56:20 GMT",6.13,2_39_128_18_2021-03-01 21:56:48.820260,0002,CA-308,2-39-128-18,America/Los_Angeles,000010927,350.0,35.0,100.0,534.0,"Sat, 05 Dec 2020 00:00:11 GMT",True,"Sat, 05 Dec 2020 08:53:33 GMT",1746.0
60529f0ff9af8b59c8c44c06,0039,"Tue, 02 Mar 2021 03:22:05 GMT","Tue, 02 Mar 2021 20:34:10 GMT","Tue, 02 Mar 2021 20:35:08 GMT",0.981,2_39_91_437_2021-03-02 03:22:05.413908,0002,CA-317,2-39-91-437,America/Los_Angeles,,300.0,48.0,160.0,461.0,"Sat, 05 Dec 2020 01:47:42 GMT",True,"Sat, 05 Dec 2020 09:28:30 GMT",9266.0
6053f08df9af8b5bcf5571b3,0039,"Tue, 02 Mar 2021 16:39:28 GMT","Tue, 02 Mar 2021 22:36:07 GMT","Tue, 02 Mar 2021 22:12:22 GMT",33.501,2_39_139_28_2021-03-02 16:39:28.053858,0002,CA-303,2-39-139-28,America/Los_Angeles,000003424,283.0,28.3,100.0,480.0,"Sat, 05 Dec 2020 20:24:37 GMT",True,"Sun, 06 Dec 2020 04:24:08 GMT",1316.0
6053f08df9af8b5bcf5571b4,0039,"Tue, 02 Mar 2021 20:34:38 GMT","Wed, 03 Mar 2021 06:31:42 GMT","Wed, 03 Mar 2021 02:32:13 GMT",40.057,2_39_91_437_2021-03-02 20:34:37.597861,0002,CA-317,2-39-91-437,America/Los_Angeles,000000838,450.0,13.5,30.0,180.0,"Sat, 05 Dec 2020 20:38:37 GMT",True,"Sat, 05 Dec 2020 23:38:38 GMT",9048.0
6053f08df9af8b5bcf5571b5,0039,"Tue, 02 Mar 2021 20:59:11 GMT","Wed, 03 Mar 2021 03:13:24 GMT","Tue, 02 Mar 2021 22:06:20 GMT",2.089,2_39_78_365_2021-03-02 20:59:11.357662,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,283.0,67.92,240.0,692.0,"Sat, 05 Dec 2020 22:02:30 GMT",True,"Sun, 06 Dec 2020 08:56:32 GMT",232.0
6053f08df9af8b5bcf5571b6,0039,"Tue, 02 Mar 2021 21:24:58 GMT","Tue, 02 Mar 2021 22:23:33 GMT","Tue, 02 Mar 2021 22:12:10 GMT",4.479,2_39_129_17_2021-03-02 21:24:57.094721,0002,CA-307,2-39-129-17,America/Los_Angeles,000007339,283.0,67.92,240.0,692.0,"Sat, 05 Dec 2020 22:03:01 GMT",True,"Sun, 06 Dec 2020 09:34:58 GMT",232.0
6053f08df9af8b5bcf5571b7,0039,"Tue, 02 Mar 2021 22:00:26 GMT","Wed, 03 Mar 2021 01:06:23 GMT","Wed, 03 Mar 2021 00:01:44 GMT",6.237,2_39_128_18_2021-03-02 22:00:25.992025,0002,CA-308,2-39-128-18,America/Los_Angeles,000010927,283.0,28.3,100.0,692.0,"Sat, 05 Dec 2020 22:03:27 GMT",True,"Sun, 06 Dec 2020 09:34:58 GMT",232.0
6055420df9af8b5dd4f75908,0039,"Wed, 03 Mar 2021 16:20:49 GMT","Wed, 03 Mar 2021 20:33:27 GMT","Wed, 03 Mar 2021 18:20:20 GMT",6.24,2_39_138_29_2021-03-03 16:20:43.553618,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,283.0,28.3,100.0,203.0,"Sat, 05 Dec 2020 22:03:43 GMT",True,"Sun, 06 Dec 2020 01:25:58 GMT",232.0
6055420df9af8b5dd4f75909,0039,"Wed, 03 Mar 2021 18:14:27 GMT","Thu, 04 Mar 2021 02:29:10 GMT","Wed, 03 Mar 2021 20:57:23 GMT",9.53,2_39_79_379_2021-03-03 18:14:27.025026,0002,CA-327,2-39-79-379,America/Los_Angeles,000009048,400.0,8.0,20.0,60.0,"Sat, 05 Dec 2020 22:26:17 GMT",True,"Sat, 05 Dec 2020 23:24:40 GMT",856.0
6055420df9af8b5dd4f7590a,0039,"Wed, 03 Mar 2021 23:58:49 GMT","Thu, 04 Mar 2021 02:30:14 GMT","Thu, 04 Mar 2021 01:13:32 GMT",2.321,2_39_78_365_2021-03-03 23:58:48.850999,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,290.0,20.3,70.0,146.0,"Sat, 05 Dec 2020 23:43:44 GMT",True,"Sun, 06 Dec 2020 02:09:17 GMT",316.0
6055420df9af8b5dd4f7590b,0039,"Thu, 04 Mar 2021 00:08:34 GMT","Thu, 04 Mar 2021 01:00:53 GMT","Thu, 04 Mar 2021 00:44:41 GMT",1.571,2_39_125_21_2021-03-04 00:08:34.498486,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,274.0,8.22,30.0,480.0,"Sun, 06 Dec 2020 00:15:21 GMT",True,"Sun, 06 Dec 2020 08:13:34 GMT",7132.0
6056938cf9af8b5fc8e66ec4,0039,"Thu, 04 Mar 2021 16:23:00 GMT","Thu, 04 Mar 2021 20:31:16 GMT","Thu, 04 Mar 2021 18:24:24 GMT",6.287,2_39_138_29_2021-03-04 16:23:00.307765,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,274.0,13.7,50.0,480.0,"Sun, 06 Dec 2020 00:24:07 GMT",True,"Sun, 06 Dec 2020 08:13:34 GMT",7132.0
6056938cf9af8b5fc8e66ec5,0039,"Thu, 04 Mar 2021 17:09:13 GMT","Thu, 04 Mar 2021 19:14:51 GMT","Thu, 04 Mar 2021 18:27:17 GMT",4.79,2_39_79_380_2021-03-04 17:09:13.206022,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,283.0,56.6,200.0,589.0,"Sun, 06 Dec 2020 00:56:13 GMT",True,"Sun, 06 Dec 2020 10:45:07 GMT",1085.0
6056938cf9af8b5fc8e66ec6,0039,"Thu, 04 Mar 2021 20:59:29 GMT","Thu, 04 Mar 2021 21:50:55 GMT","Thu, 04 Mar 2021 21:50:07 GMT",1.705,2_39_125_21_2021-03-04 20:59:20.255660,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,283.0,28.3,100.0,589.0,"Sun, 06 Dec 2020 00:56:37 GMT",True,"Sun, 06 Dec 2020 10:45:07 GMT",1085.0
6056938cf9af8b5fc8e66ec7,0039,"Thu, 04 Mar 2021 22:27:43 GMT","Fri, 05 Mar 2021 02:24:21 GMT","Fri, 05 Mar 2021 01:13:00 GMT",9.773,2_39_79_381_2021-03-04 22:27:33.894897,0002,CA-490,2-39-79-381,America/Los_Angeles,000009048,283.0,28.3,100.0,204.0,"Sun, 06 Dec 2020 00:56:58 GMT",True,"Sun, 06 Dec 2020 04:20:07 GMT",1085.0
6056938cf9af8b5fc8e66ec8,0039,"Thu, 04 Mar 2021 22:32:58 GMT","Fri, 05 Mar 2021 02:53:06 GMT","Thu, 04 Mar 2021 23:40:48 GMT",2.265,2_39_78_365_2021-03-04 22:32:45.368147,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,250.0,7.5,30.0,488.0,"Sun, 06 Dec 2020 00:57:16 GMT",True,"Sun, 06 Dec 2020 09:05:16 GMT",1395.0
6057e50ff9af8b61fe73609b,0039,"Fri, 05 Mar 2021 18:36:27 GMT","Sat, 06 Mar 2021 03:44:20 GMT","Fri, 05 Mar 2021 20:33:20 GMT",6.141,2_39_138_29_2021-03-05 18:36:06.471191,0002,CA-304,2-39-138-29,America/Los_Angeles,000005594,295.0,29.5,100.0,480.0,"Sun, 06 Dec 2020 01:34:44 GMT",True,"Sun, 06 Dec 2020 09:13:30 GMT",9248.0
6057e50ff9af8b61fe73609c,0039,"Fri, 05 Mar 2021 19:11:02 GMT","Sat, 06 Mar 2021 01:28:01 GMT","Fri, 05 Mar 2021 21:04:45 GMT",6.576,2_39_79_379_2021-03-05 19:10:57.604992,0002,CA-327,2-39-79-379,America/Los_Angeles,000009048,,,,,,,,
6057e50ff9af8b61fe73609d,0039,"Fri, 05 Mar 2021 21:10:52 GMT","Sat, 06 Mar 2021 03:08:05 GMT","Fri, 05 Mar 2021 22:23:44 GMT",2.439,2_39_78_365_2021-03-05 21:10:21.893461,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,283.0,56.6,200.0,589.0,"Sun, 06 Dec 2020 02:49:14 GMT",True,"Sun, 06 Dec 2020 12:37:50 GMT",1085.0
6057e50ff9af8b61fe73609e,0039,"Sat, 06 Mar 2021 00:03:35 GMT","Sat, 06 Mar 2021 00:51:49 GMT","Sat, 06 Mar 2021 00:50:32 GMT",1.734,2_39_125_21_2021-03-06 00:03:27.131810,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,310.0,15.5,50.0,180.0,"Sun, 06 Dec 2020 05:25:59 GMT",True,"Sun, 06 Dec 2020 08:25:44 GMT",9502.0
6057e50ff9af8b61fe73609f,0039,"Sat, 06 Mar 2021 02:27:30 GMT","Sun, 07 Mar 2021 01:35:37 GMT","Sat, 06 Mar 2021 07:09:19 GMT",32.237,2_39_91_437_2021-03-06 02:27:30.225665,0002,CA-317,2-39-91-437,America/Los_Angeles,000000838,296.0,5.92,20.0,57.0,"Sun, 06 Dec 2020 19:49:04 GMT",True,"Sun, 06 Dec 2020 20:45:46 GMT",9364.0
6057e50ff9af8b61fe7360a0,0039,"Sat, 06 Mar 2021 02:36:28 GMT","Sat, 06 Mar 2021 02:41:08 GMT","Sat, 06 Mar 2021 02:40:59 GMT",0.512,2_39_127_19_2021-03-06 02:35:54.109305,0002,CA-309,2-39-127-19,America/Los_Angeles,000011348,330.0,13.2,40.0,483.0,"Sun, 06 Dec 2020 20:14:13 GMT",True,"Mon, 07 Dec 2020 04:17:07 GMT",2291.0
6059368df9af8b640757c667,0039,"Sat, 06 Mar 2021 22:16:24 GMT","Sat, 06 Mar 2021 23:30:29 GMT","Sat, 06 Mar 2021 23:30:25 GMT",5.974,2_39_139_28_2021-03-06 22:16:24.416868,0002,CA-303,2-39-139-28,America/Los_Angeles,000002290,310.0,15.5,50.0,180.0,"Sun, 06 Dec 2020 22:02:11 GMT",True,"Mon, 07 Dec 2020 01:02:12 GMT",9502.0
6059368df9af8b640757c668,0039,"Sat, 06 Mar 2021 22:29:55 GMT","Sun, 07 Mar 2021 01:16:21 GMT","Sun, 07 Mar 2021 01:15:17 GMT",0.769,2_39_129_17_2021-03-06 22:29:55.191843,0002,CA-307,2-39-129-17,America/Los_Angeles,000009248,310.0,18.6,60.0,405.0,"Mon, 07 Dec 2020 03:42:48 GMT",True,"Mon, 07 Dec 2020 04:47:12 GMT",9502.0
6059368df9af8b640757c669,0039,"Sat, 06 Mar 2021 22:51:21 GMT","Sat, 06 Mar 2021 23:44:24 GMT","Sat, 06 Mar 2021 23:42:18 GMT",1.773,2_39_125_21_2021-03-06 22:51:09.694318,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,310.0,15.5,50.0,405.0,"Mon, 07 Dec 2020 03:43:03 GMT",True,"Mon, 07 Dec 2020 04:47:12 GMT",9502.0
6059368df9af8b640757c66a,0039,"Sat, 06 Mar 2021 23:13:01 GMT","Sun, 07 Mar 2021 03:29:09 GMT","Sun, 07 Mar 2021 01:49:11 GMT",12.672,2_39_127_19_2021-03-06 23:12:46.105307,0002,CA-309,2-39-127-19,America/Los_Angeles,000011514,286.0,28.6,100.0,480.0,"Sun, 06 Dec 2020 22:10:41 GMT",True,"Mon, 07 Dec 2020 06:10:25 GMT",838.0
6059368df9af8b640757c66b,0039,"Sun, 07 Mar 2021 01:16:34 GMT","Sun, 07 Mar 2021 02:38:56 GMT","Sun, 07 Mar 2021 02:38:47 GMT",9.214,2_39_128_18_2021-03-07 01:16:33.768385,0002,CA-308,2-39-128-18,America/Los_Angeles,000009248,450.0,13.5,30.0,180.0,"Mon, 07 Dec 2020 17:42:38 GMT",True,"Mon, 07 Dec 2020 20:42:11 GMT",9048.0
605a880cf9af8b660a478c81,0039,"Sun, 07 Mar 2021 18:25:49 GMT","Sun, 07 Mar 2021 18:46:34 GMT","Sun, 07 Mar 2021 18:46:25 GMT",2.415,2_39_127_19_2021-03-07 18:25:38.733741,0002,CA-309,2-39-127-19,America/Los_Angeles,000002213,290.0,5.8,20.0,120.0,"Mon, 07 Dec 2020 23:23:06 GMT",True,"Tue, 08 Dec 2020 01:22:27 GMT",1082.0
605a880cf9af8b660a478c82,0039,"Sun, 07 Mar 2021 19:06:37 GMT","Sun, 07 Mar 2021 20:31:20 GMT","Sun, 07 Mar 2021 20:31:15 GMT",8.079,2_39_131_30_2021-03-07 19:06:36.737389,0002,CA-305,2-39-131-30,America/Los_Angeles,000003123,350.0,35.0,100.0,534.0,"Mon, 07 Dec 2020 23:58:18 GMT",True,"Tue, 08 Dec 2020 08:52:03 GMT",1746.0
605a880cf9af8b660a478c83,0039,"Sun, 07 Mar 2021 19:46:52 GMT","Sun, 07 Mar 2021 20:22:32 GMT","Sun, 07 Mar 2021 20:22:39 GMT",0.867,2_39_124_22_2021-03-07 19:46:51.967784,0002,CA-312,2-39-124-22,America/Los_Angeles,,283.0,28.3,100.0,480.0,"Tue, 08 Dec 2020 01:16:15 GMT",True,"Tue, 08 Dec 2020 09:14:40 GMT",289.0
605a880cf9af8b660a478c84,0039,"Sun, 07 Mar 2021 20:24:21 GMT","Sun, 07 Mar 2021 21:07:50 GMT","Sun, 07 Mar 2021 20:55:01 GMT",0.804,2_39_125_21_2021-03-07 20:24:20.937715,0002,CA-311,2-39-125-21,America/Los_Angeles,,295.0,29.5,100.0,480.0,"Tue, 08 Dec 2020 02:38:14 GMT",True,"Tue, 08 Dec 2020 10:37:50 GMT",9248.0
605bd98df9af8b6825c35d39,0039,"Mon, 08 Mar 2021 17:10:12 GMT","Mon, 08 Mar 2021 19:26:02 GMT","Mon, 08 Mar 2021 18:22:15 GMT",4.466,2_39_79_380_2021-03-08 17:10:12.399898,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,340.0,68.0,200.0,605.0,"Tue, 08 Dec 2020 16:25:00 GMT",True,"Wed, 09 Dec 2020 02:29:41 GMT",3853.0
605bd98df9af8b6825c35d3a,0039,"Mon, 08 Mar 2021 18:34:59 GMT","Tue, 09 Mar 2021 03:44:07 GMT","Tue, 09 Mar 2021 00:54:00 GMT",3.379,2_39_79_379_2021-03-08 18:34:50.214677,0002,CA-327,2-39-79-379,America/Los_Angeles,000009048,450.0,13.5,30.0,180.0,"Tue, 08 Dec 2020 18:11:49 GMT",True,"Tue, 08 Dec 2020 21:11:38 GMT",9048.0
605bd98df9af8b6825c35d3b,0039,"Mon, 08 Mar 2021 18:43:45 GMT","Tue, 09 Mar 2021 02:54:46 GMT","Mon, 08 Mar 2021 20:07:37 GMT",4.224,2_39_131_30_2021-03-08 18:43:33.639762,0002,CA-305,2-39-131-30,America/Los_Angeles,000005594,250.0,25.0,100.0,480.0,"Tue, 08 Dec 2020 19:25:09 GMT",True,"Wed, 09 Dec 2020 03:25:10 GMT",5594.0
605bd98df9af8b6825c35d3c,0039,"Mon, 08 Mar 2021 19:22:57 GMT","Mon, 08 Mar 2021 19:41:17 GMT","Mon, 08 Mar 2021 19:41:08 GMT",2.022,2_39_127_19_2021-03-08 19:22:57.275798,0002,CA-309,2-39-127-19,America/Los_Angeles,000000798,310.0,15.5,50.0,180.0,"Tue, 08 Dec 2020 21:24:59 GMT",True,"Wed, 09 Dec 2020 00:24:19 GMT",9502.0
605bd98df9af8b6825c35d3d,0039,"Mon, 08 Mar 2021 20:07:29 GMT","Mon, 08 Mar 2021 21:06:47 GMT","Mon, 08 Mar 2021 21:05:35 GMT",2.607,2_39_125_21_2021-03-08 20:07:08.110768,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,290.0,5.8,20.0,120.0,"Tue, 08 Dec 2020 22:04:22 GMT",True,"Wed, 09 Dec 2020 00:02:26 GMT",1082.0
605bd98df9af8b6825c35d3e,0039,"Mon, 08 Mar 2021 21:53:22 GMT","Tue, 09 Mar 2021 01:02:27 GMT","Tue, 09 Mar 2021 00:30:15 GMT",3.51,2_39_138_29_2021-03-08 21:53:21.509810,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,295.0,29.5,100.0,480.0,"Wed, 09 Dec 2020 03:51:15 GMT",True,"Wed, 09 Dec 2020 11:49:56 GMT",9248.0
605bd98df9af8b6825c35d3f,0039,"Mon, 08 Mar 2021 22:06:13 GMT","Mon, 08 Mar 2021 22:37:33 GMT",,13.543,2_39_81_4550_2021-03-08 22:06:12.697665,0002,11900388,2-39-81-4550,America/Los_Angeles,000009233,274.0,8.22,30.0,480.0,"Wed, 09 Dec 2020 15:29:30 GMT",True,"Wed, 09 Dec 2020 23:29:12 GMT",7132.0
605bd98df9af8b6825c35d40,0039,"Mon, 08 Mar 2021 23:41:22 GMT","Tue, 09 Mar 2021 00:00:28 GMT",,10.083,2_39_81_4550_2021-03-08 23:41:16.685702,0002,11900388,2-39-81-4550,America/Los_Angeles,000000316,340.0,20.4,60.0,360.0,"Wed, 09 Dec 2020 16:13:59 GMT",True,"Wed, 09 Dec 2020 22:13:56 GMT",751.0
605bd98df9af8b6825c35d41,0039,"Tue, 09 Mar 2021 02:41:39 GMT","Tue, 09 Mar 2021 03:07:14 GMT",,10.69,2_39_81_4550_2021-03-09 02:41:39.340897,0002,11900388,2-39-81-4550,America/Los_Angeles,000009266,350.0,35.0,100.0,534.0,"Wed, 09 Dec 2020 20:14:02 GMT",True,"Thu, 10 Dec 2020 05:07:49 GMT",1746.0
605bd98df9af8b6825c35d42,0039,"Tue, 09 Mar 2021 03:07:51 GMT","Tue, 09 Mar 2021 03:30:17 GMT",,3.688,2_39_81_4550_2021-03-09 03:07:34.986765,0002,11900388,2-39-81-4550,America/Los_Angeles,000009266,290.0,5.8,20.0,120.0,"Wed, 09 Dec 2020 21:32:26 GMT",True,"Wed, 09 Dec 2020 23:31:41 GMT",1082.0
605bd98df9af8b6825c35d43,0039,"Tue, 09 Mar 2021 03:50:15 GMT","Tue, 09 Mar 2021 04:09:25 GMT",,13.701,2_39_81_4550_2021-03-09 03:50:09.210067,0002,11900388,2-39-81-4550,America/Los_Angeles,000009625,290.0,29.0,100.0,480.0,"Wed, 09 Dec 2020 22:16:16 GMT",True,"Thu, 10 Dec 2020 06:15:57 GMT",9233.0
605d2b0df9af8b6a401a8675,0039,"Tue, 09 Mar 2021 16:23:47 GMT","Tue, 09 Mar 2021 20:49:27 GMT","Tue, 09 Mar 2021 18:23:03 GMT",6.253,2_39_138_29_2021-03-09 16:23:35.764708,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,283.0,53.77,190.0,548.0,"Thu, 10 Dec 2020 00:13:31 GMT",True,"Thu, 10 Dec 2020 09:21:10 GMT",1616.0
605d2b0df9af8b6a401a8676,0039,"Tue, 09 Mar 2021 17:36:03 GMT","Tue, 09 Mar 2021 20:31:41 GMT","Tue, 09 Mar 2021 20:31:36 GMT",10.692,2_39_79_381_2021-03-09 17:35:59.538655,0002,CA-490,2-39-79-381,America/Los_Angeles,000001526,290.0,5.8,20.0,120.0,"Thu, 10 Dec 2020 22:19:19 GMT",True,"Fri, 11 Dec 2020 00:18:44 GMT",1082.0
605d2b0df9af8b6a401a8677,0039,"Tue, 09 Mar 2021 17:45:39 GMT","Wed, 10 Mar 2021 02:29:02 GMT","Tue, 09 Mar 2021 20:10:31 GMT",8.387,2_39_79_379_2021-03-09 17:45:30.319349,0002,CA-327,2-39-79-379,America/Los_Angeles,000009048,300.0,48.0,160.0,461.0,"Fri, 11 Dec 2020 01:56:04 GMT",True,"Fri, 11 Dec 2020 09:36:43 GMT",9266.0
605d2b0df9af8b6a401a8678,0039,"Tue, 09 Mar 2021 21:25:11 GMT","Wed, 10 Mar 2021 01:54:18 GMT","Tue, 09 Mar 2021 22:25:22 GMT",1.961,2_39_78_365_2021-03-09 21:24:22.275301,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,340.0,20.4,60.0,360.0,"Fri, 11 Dec 2020 16:40:36 GMT",True,"Fri, 11 Dec 2020 22:40:34 GMT",751.0
605d2b0df9af8b6a401a8679,0039,"Tue, 09 Mar 2021 21:30:34 GMT","Wed, 10 Mar 2021 00:26:59 GMT","Tue, 09 Mar 2021 23:12:49 GMT",0.87,2_39_89_25_2021-03-09 21:30:34.336669,0002,CA-315,2-39-89-25,America/Los_Angeles,,283.0,28.3,100.0,480.0,"Fri, 11 Dec 2020 18:37:48 GMT",True,"Sat, 12 Dec 2020 02:37:43 GMT",9790.0
605d2b0df9af8b6a401a867a,0039,"Tue, 09 Mar 2021 21:48:36 GMT","Tue, 09 Mar 2021 22:13:37 GMT",,6.64,2_39_81_4550_2021-03-09 21:48:35.588832,0002,11900388,2-39-81-4550,America/Los_Angeles,000009233,283.0,67.92,240.0,692.0,"Fri, 11 Dec 2020 19:49:55 GMT",True,"Sat, 12 Dec 2020 07:21:56 GMT",232.0
605d2b0df9af8b6a401a867b,0039,"Wed, 10 Mar 2021 01:55:57 GMT","Wed, 10 Mar 2021 02:22:08 GMT",,17.55,2_39_81_4550_2021-03-10 01:55:49.512694,0002,11900388,2-39-81-4550,America/Los_Angeles,000011010,283.0,39.62,140.0,692.0,"Fri, 11 Dec 2020 19:50:15 GMT",True,"Sat, 12 Dec 2020 07:21:56 GMT",232.0
605d2b0df9af8b6a401a867c,0039,"Wed, 10 Mar 2021 02:27:02 GMT","Wed, 10 Mar 2021 02:57:23 GMT",,8.571,2_39_81_4550_2021-03-10 02:27:01.548087,0002,11900388,2-39-81-4550,America/Los_Angeles,000009266,283.0,39.62,140.0,285.0,"Fri, 11 Dec 2020 19:50:46 GMT",True,"Sat, 12 Dec 2020 00:34:56 GMT",232.0
605d2b0df9af8b6a401a867d,0039,"Wed, 10 Mar 2021 05:04:45 GMT","Wed, 10 Mar 2021 06:11:38 GMT",,30.662,2_39_81_4550_2021-03-10 05:04:44.758645,0002,11900388,2-39-81-4550,America/Los_Angeles,000000915,290.0,20.3,70.0,146.0,"Fri, 11 Dec 2020 20:14:39 GMT",True,"Fri, 11 Dec 2020 22:40:25 GMT",316.0
605e7c8bf9af8b6c53dcbacb,0039,"Wed, 10 Mar 2021 16:27:30 GMT","Wed, 10 Mar 2021 17:42:41 GMT",,17.547,2_39_81_4550_2021-03-10 16:27:30.224928,0002,11900388,2-39-81-4550,America/Los_Angeles,000005855,290.0,5.8,20.0,120.0,"Fri, 11 Dec 2020 21:48:47 GMT",True,"Fri, 11 Dec 2020 23:48:00 GMT",1082.0
605e7c8bf9af8b6c53dcbacc,0039,"Wed, 10 Mar 2021 19:36:20 GMT","Wed, 10 Mar 2021 20:13:28 GMT",,6.634,2_39_81_4550_2021-03-10 19:36:20.478305,0002,11900388,2-39-81-4550,America/Los_Angeles,000007132,310.0,15.5,50.0,180.0,"Fri, 11 Dec 2020 23:57:39 GMT",True,"Sat, 12 Dec 2020 02:57:23 GMT",9502.0
605e7c8bf9af8b6c53dcbacd,0039,"Wed, 10 Mar 2021 20:44:36 GMT","Wed, 10 Mar 2021 21:43:06 GMT",,13.95,2_39_81_4550_2021-03-10 20:44:29.886036,0002,11900388,2-39-81-4550,America/Los_Angeles,000000316,350.0,35.0,100.0,534.0,"Sat, 12 Dec 2020 00:00:50 GMT",True,"Sat, 12 Dec 2020 08:54:33 GMT",1746.0
605e7c8bf9af8b6c53dcbace,0039,"Wed, 10 Mar 2021 21:12:25 GMT","Thu, 11 Mar 2021 01:06:50 GMT","Wed, 10 Mar 2021 22:59:40 GMT",11.714,2_39_129_17_2021-03-10 21:12:15.884416,0002,CA-307,2-39-129-17,America/Los_Angeles,000008677,283.0,53.77,190.0,548.0,"Sat, 12 Dec 2020 00:13:23 GMT",True,"Sat, 12 Dec 2020 09:20:54 GMT",1616.0
